ticket_id,customer_id,interaction_type,issue_type,status,created_at,resolved_at,agent_id,satisfaction_score,transcript_text,source_system,ingestion_timestamp
TICKET_000961,CUST_0252,Email,Bug Report,Resolved,2025-08-24 22:12:41,2025-08-25 22:12:41,AGENT_573,3,Customer reported issue with login functionality. Provided troubleshooting steps.,Support_System,2025-10-21 22:12:41
TICKET_000962,CUST_0252,Self-service,Billing Inquiry,Resolved,2025-09-22 22:12:41,2025-09-29 22:12:41,AGENT_714,5,Account access problem. Reset password and verified account status.,Intercom,2025-10-21 22:12:41
TICKET_000963,CUST_0252,Self-service,Technical Support,Resolved,2025-09-02 22:12:41,2025-09-14 22:12:41,AGENT_942,5,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_000964,CUST_0252,Call,Technical Support,Resolved,2025-07-15 22:12:41,2025-07-27 22:12:41,AGENT_426,5,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_000965,CUST_0252,Self-service,Bug Report,Open,2025-10-16 22:12:41,,AGENT_839,1,Customer reported issue with login functionality. Provided troubleshooting steps.,Support_System,2025-10-21 22:12:41
TICKET_000966,CUST_0253,Call,Billing Inquiry,Resolved,2025-06-10 22:12:41,2025-06-21 22:12:41,AGENT_186,4,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_000967,CUST_0253,Chat,Feature Request,Resolved,2025-06-30 22:12:41,2025-07-05 22:12:41,AGENT_848,5,Customer reported issue with login functionality. Provided troubleshooting steps.,Intercom,2025-10-21 22:12:41
TICKET_000968,CUST_0253,Chat,Bug Report,Resolved,2025-04-27 22:12:41,2025-05-11 22:12:41,AGENT_208,5,Feature request for additional reporting capabilities. Escalated to product team.,LiveChat,2025-10-21 22:12:41
TICKET_000969,CUST_0253,Call,Technical Support,Resolved,2025-08-21 22:12:41,2025-08-27 22:12:41,AGENT_571,4,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_000970,CUST_0255,Email,Bug Report,Resolved,2025-04-26 22:12:41,2025-05-01 22:12:41,AGENT_790,4,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_000971,CUST_0255,Self-service,Technical Support,Resolved,2025-09-02 22:12:41,2025-09-07 22:12:41,AGENT_444,4,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_000972,CUST_0255,Call,Billing Inquiry,Resolved,2025-09-21 22:12:41,2025-09-27 22:12:41,AGENT_224,4,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_000973,CUST_0255,Call,Feature Request,Resolved,2025-08-09 22:12:41,2025-08-17 22:12:41,AGENT_356,5,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_000974,CUST_0256,Self-service,Technical Support,Resolved,2025-10-19 22:12:41,2025-10-24 22:12:41,AGENT_204,3,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_000975,CUST_0256,Email,Bug Report,Resolved,2025-06-17 22:12:41,2025-06-27 22:12:41,AGENT_778,4,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_000976,CUST_0256,Email,Technical Support,Resolved,2025-05-16 22:12:41,2025-05-19 22:12:41,AGENT_159,4,Account access problem. Reset password and verified account status.,Support_System,2025-10-21 22:12:41
TICKET_000977,CUST_0256,Call,Account Issue,Resolved,2025-10-10 22:12:41,2025-10-22 22:12:41,AGENT_240,4,Billing inquiry regarding recent charges. Explained pricing structure.,Zendesk,2025-10-21 22:12:41
TICKET_000978,CUST_0256,Chat,Billing Inquiry,Resolved,2025-04-26 22:12:41,2025-05-06 22:12:41,AGENT_586,3,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_000979,CUST_0256,Call,Billing Inquiry,Resolved,2025-07-09 22:12:41,2025-07-21 22:12:41,AGENT_317,4,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_000980,CUST_0256,Email,Technical Support,Resolved,2025-08-09 22:12:41,2025-08-23 22:12:41,AGENT_317,5,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_000981,CUST_0258,Chat,Billing Inquiry,Resolved,2025-05-19 22:12:41,2025-05-27 22:12:41,AGENT_743,4,Account access problem. Reset password and verified account status.,Support_System,2025-10-21 22:12:41
TICKET_000982,CUST_0258,Call,Technical Support,Resolved,2025-07-12 22:12:41,2025-07-16 22:12:41,AGENT_111,4,Billing inquiry regarding recent charges. Explained pricing structure.,Zendesk,2025-10-21 22:12:41
TICKET_000983,CUST_0258,Self-service,Account Issue,Resolved,2025-07-01 22:12:41,2025-07-12 22:12:41,AGENT_728,3,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_000984,CUST_0258,Chat,Billing Inquiry,Resolved,2025-07-28 22:12:41,2025-08-01 22:12:41,AGENT_969,4,Feature request for additional reporting capabilities. Escalated to product team.,Zendesk,2025-10-21 22:12:41
TICKET_000985,CUST_0258,Call,Feature Request,Resolved,2025-05-22 22:12:41,2025-05-24 22:12:41,AGENT_726,5,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_000986,CUST_0258,Self-service,Technical Support,Resolved,2025-07-21 22:12:41,2025-07-29 22:12:41,AGENT_989,3,Technical support for integration issues. Provided API documentation.,Intercom,2025-10-21 22:12:41
TICKET_000987,CUST_0258,Self-service,Account Issue,Resolved,2025-06-23 22:12:41,2025-07-06 22:12:41,AGENT_653,5,Customer reported issue with login functionality. Provided troubleshooting steps.,Zendesk,2025-10-21 22:12:41
TICKET_000988,CUST_0258,Chat,Technical Support,Resolved,2025-06-13 22:12:41,2025-06-19 22:12:41,AGENT_389,3,Technical support for integration issues. Provided API documentation.,Intercom,2025-10-21 22:12:41
TICKET_000989,CUST_0259,Chat,Account Issue,Resolved,2025-07-22 22:12:41,2025-07-31 22:12:41,AGENT_187,5,Billing inquiry regarding recent charges. Explained pricing structure.,Zendesk,2025-10-21 22:12:41
TICKET_000990,CUST_0259,Call,Feature Request,Resolved,2025-06-28 22:12:41,2025-07-03 22:12:41,AGENT_526,4,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_000991,CUST_0259,Self-service,Billing Inquiry,Resolved,2025-05-26 22:12:41,2025-06-06 22:12:41,AGENT_556,5,Technical support for integration issues. Provided API documentation.,Intercom,2025-10-21 22:12:41
TICKET_000992,CUST_0259,Call,Technical Support,Resolved,2025-08-04 22:12:41,2025-08-10 22:12:41,AGENT_580,5,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_000993,CUST_0260,Chat,Billing Inquiry,Resolved,2025-10-13 22:12:41,2025-10-26 22:12:41,AGENT_388,3,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_000994,CUST_0260,Chat,Feature Request,Resolved,2025-08-25 22:12:41,2025-08-26 22:12:41,AGENT_539,5,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_000995,CUST_0260,Chat,Feature Request,Resolved,2025-07-20 22:12:41,2025-07-30 22:12:41,AGENT_960,4,Billing inquiry regarding recent charges. Explained pricing structure.,LiveChat,2025-10-21 22:12:41
TICKET_000996,CUST_0260,Email,Bug Report,In Progress,2025-06-20 22:12:41,,AGENT_842,3,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_000997,CUST_0260,Self-service,Billing Inquiry,In Progress,2025-10-03 22:12:41,,AGENT_663,1,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_000998,CUST_0260,Self-service,Feature Request,In Progress,2025-10-10 22:12:41,,AGENT_767,2,Account access problem. Reset password and verified account status.,Zendesk,2025-10-21 22:12:41
TICKET_000999,CUST_0260,Self-service,Feature Request,Resolved,2025-10-03 22:12:41,2025-10-08 22:12:41,AGENT_599,3,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_001000,CUST_0260,Email,Feature Request,Resolved,2025-08-24 22:12:41,2025-08-27 22:12:41,AGENT_570,4,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_001001,CUST_0261,Self-service,Bug Report,Resolved,2025-05-11 22:12:41,2025-05-24 22:12:41,AGENT_994,5,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_001002,CUST_0262,Self-service,Bug Report,Resolved,2025-07-06 22:12:41,2025-07-07 22:12:41,AGENT_978,5,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_001003,CUST_0262,Chat,Bug Report,Resolved,2025-09-06 22:12:41,2025-09-08 22:12:41,AGENT_511,4,Feature request for additional reporting capabilities. Escalated to product team.,LiveChat,2025-10-21 22:12:41
TICKET_001004,CUST_0262,Self-service,Technical Support,Resolved,2025-08-20 22:12:41,2025-08-25 22:12:41,AGENT_511,5,Technical support for integration issues. Provided API documentation.,Intercom,2025-10-21 22:12:41
TICKET_001005,CUST_0262,Chat,Account Issue,Open,2025-05-19 22:12:41,,AGENT_470,2,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_001006,CUST_0263,Email,Account Issue,Resolved,2025-09-10 22:12:41,2025-09-15 22:12:41,AGENT_247,5,Customer reported issue with login functionality. Provided troubleshooting steps.,Zendesk,2025-10-21 22:12:41
TICKET_001007,CUST_0263,Chat,Bug Report,Resolved,2025-05-26 22:12:41,2025-06-08 22:12:41,AGENT_511,5,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_001008,CUST_0264,Email,Feature Request,In Progress,2025-09-21 22:12:41,,AGENT_680,1,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_001009,CUST_0264,Call,Technical Support,Open,2025-10-02 22:12:41,,AGENT_135,1,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_001010,CUST_0265,Self-service,Account Issue,Resolved,2025-09-17 22:12:41,2025-09-29 22:12:41,AGENT_228,3,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_001011,CUST_0265,Email,Bug Report,Resolved,2025-06-17 22:12:41,2025-06-23 22:12:41,AGENT_282,5,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_001012,CUST_0266,Email,Technical Support,In Progress,2025-08-22 22:12:41,,AGENT_507,1,Feature request for additional reporting capabilities. Escalated to product team.,Zendesk,2025-10-21 22:12:41
TICKET_001013,CUST_0266,Call,Account Issue,Resolved,2025-08-13 22:12:41,2025-08-26 22:12:41,AGENT_486,5,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_001014,CUST_0267,Call,Billing Inquiry,Resolved,2025-05-04 22:12:41,2025-05-11 22:12:41,AGENT_340,4,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_001015,CUST_0267,Self-service,Billing Inquiry,Resolved,2025-07-09 22:12:41,2025-07-22 22:12:41,AGENT_205,4,Account access problem. Reset password and verified account status.,Support_System,2025-10-21 22:12:41
TICKET_001016,CUST_0267,Chat,Bug Report,In Progress,2025-09-27 22:12:41,,AGENT_535,3,Account access problem. Reset password and verified account status.,Support_System,2025-10-21 22:12:41
TICKET_001017,CUST_0267,Chat,Billing Inquiry,Resolved,2025-08-26 22:12:41,2025-09-08 22:12:41,AGENT_913,5,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_001018,CUST_0268,Self-service,Feature Request,Resolved,2025-05-29 22:12:41,2025-06-12 22:12:41,AGENT_881,4,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_001019,CUST_0268,Self-service,Billing Inquiry,Resolved,2025-07-31 22:12:41,2025-08-02 22:12:41,AGENT_298,3,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_001020,CUST_0269,Self-service,Feature Request,Resolved,2025-08-29 22:12:41,2025-09-06 22:12:41,AGENT_468,5,Account access problem. Reset password and verified account status.,Support_System,2025-10-21 22:12:41
TICKET_001021,CUST_0270,Self-service,Account Issue,Resolved,2025-08-29 22:12:41,2025-08-31 22:12:41,AGENT_773,4,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_001022,CUST_0270,Self-service,Technical Support,Open,2025-09-09 22:12:41,,AGENT_446,2,Technical support for integration issues. Provided API documentation.,Intercom,2025-10-21 22:12:41
TICKET_001023,CUST_0270,Self-service,Billing Inquiry,Resolved,2025-08-02 22:12:41,2025-08-05 22:12:41,AGENT_381,3,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_001024,CUST_0270,Call,Bug Report,Resolved,2025-07-02 22:12:41,2025-07-04 22:12:41,AGENT_738,5,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_001025,CUST_0270,Chat,Billing Inquiry,Resolved,2025-10-04 22:12:41,2025-10-08 22:12:41,AGENT_988,4,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_001026,CUST_0271,Call,Technical Support,Resolved,2025-07-15 22:12:41,2025-07-16 22:12:41,AGENT_782,5,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_001027,CUST_0271,Self-service,Technical Support,Resolved,2025-08-08 22:12:41,2025-08-10 22:12:41,AGENT_373,4,Account access problem. Reset password and verified account status.,Intercom,2025-10-21 22:12:41
TICKET_001028,CUST_0271,Chat,Billing Inquiry,Resolved,2025-07-20 22:12:41,2025-08-03 22:12:41,AGENT_300,5,Account access problem. Reset password and verified account status.,Intercom,2025-10-21 22:12:41
TICKET_001029,CUST_0271,Self-service,Feature Request,Resolved,2025-08-07 22:12:41,2025-08-10 22:12:41,AGENT_524,5,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_001030,CUST_0271,Call,Feature Request,Resolved,2025-05-16 22:12:41,2025-05-24 22:12:41,AGENT_490,5,Feature request for additional reporting capabilities. Escalated to product team.,LiveChat,2025-10-21 22:12:41
TICKET_001031,CUST_0272,Call,Bug Report,Resolved,2025-09-23 22:12:41,2025-10-03 22:12:41,AGENT_426,5,Technical support for integration issues. Provided API documentation.,Intercom,2025-10-21 22:12:41
TICKET_001032,CUST_0272,Chat,Account Issue,Resolved,2025-05-07 22:12:41,2025-05-10 22:12:41,AGENT_380,3,Customer reported issue with login functionality. Provided troubleshooting steps.,Support_System,2025-10-21 22:12:41
TICKET_001033,CUST_0272,Chat,Bug Report,Resolved,2025-10-14 22:12:41,2025-10-15 22:12:41,AGENT_914,3,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_001034,CUST_0272,Email,Technical Support,Resolved,2025-05-26 22:12:41,2025-06-05 22:12:41,AGENT_426,4,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_001035,CUST_0272,Email,Feature Request,In Progress,2025-09-12 22:12:41,,AGENT_912,1,Feature request for additional reporting capabilities. Escalated to product team.,Zendesk,2025-10-21 22:12:41
TICKET_001036,CUST_0272,Chat,Billing Inquiry,Resolved,2025-09-25 22:12:41,2025-10-09 22:12:41,AGENT_905,4,Technical support for integration issues. Provided API documentation.,Intercom,2025-10-21 22:12:41
TICKET_001037,CUST_0272,Self-service,Account Issue,Resolved,2025-07-22 22:12:41,2025-08-04 22:12:41,AGENT_363,3,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_001038,CUST_0272,Call,Account Issue,Resolved,2025-09-24 22:12:41,2025-10-06 22:12:41,AGENT_865,3,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_001039,CUST_0272,Chat,Account Issue,Resolved,2025-07-12 22:12:41,2025-07-14 22:12:41,AGENT_179,4,Customer reported issue with login functionality. Provided troubleshooting steps.,Support_System,2025-10-21 22:12:41
TICKET_001040,CUST_0273,Email,Billing Inquiry,Resolved,2025-10-17 22:12:41,2025-10-24 22:12:41,AGENT_567,5,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_001041,CUST_0273,Call,Feature Request,Resolved,2025-09-09 22:12:41,2025-09-18 22:12:41,AGENT_921,4,Customer reported issue with login functionality. Provided troubleshooting steps.,Support_System,2025-10-21 22:12:41
