transaction_id,customer_id,transaction_date,amount,currency,payment_method,product_id,product_name,quantity,transaction_type,source_system,ingestion_timestamp
TXN_002747,CUST_0251,2025-10-05 22:12:41,688.43,USD,Credit Card,PROD_1469,Training,2,Upgrade,Billing_Platform,2025-10-21 22:12:41
TXN_002748,CUST_0251,2025-08-28 22:12:41,474.23,USD,Bank Transfer,PROD_7299,Training,1,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002749,CUST_0251,2025-09-28 22:12:41,649.71,USD,Credit Card,PROD_8531,Support Package,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002750,CUST_0252,2025-07-27 22:12:41,87.73,USD,Bank Transfer,PROD_6135,Software License,1,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002751,CUST_0252,2025-07-28 22:12:41,234.06,USD,Invoice,PROD_1525,Training,2,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_002752,CUST_0252,2025-08-14 22:12:41,215.92,USD,Credit Card,PROD_9916,Support Package,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002753,CUST_0253,2025-09-25 22:12:41,8815.28,USD,Bank Transfer,PROD_7897,Consulting,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002754,CUST_0253,2025-09-06 22:12:41,9746.21,USD,Bank Transfer,PROD_8411,Software License,1,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002755,CUST_0253,2025-10-12 22:12:41,8213.75,USD,Credit Card,PROD_2970,Training,3,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_002756,CUST_0253,2025-09-14 22:12:41,7726.53,USD,Credit Card,PROD_6741,Support Package,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002757,CUST_0253,2025-08-24 22:12:41,5442.46,USD,Credit Card,PROD_6032,Consulting,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002758,CUST_0253,2025-09-03 22:12:41,5817.19,USD,Invoice,PROD_9021,Software License,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002759,CUST_0253,2025-09-03 22:12:41,10031.66,USD,Credit Card,PROD_6844,Add-on Module,5,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_002760,CUST_0253,2025-07-31 22:12:41,10585.61,USD,Credit Card,PROD_3587,Add-on Module,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002761,CUST_0253,2025-09-28 22:12:41,6869.41,USD,Bank Transfer,PROD_5304,Consulting,4,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_002762,CUST_0253,2025-09-13 22:12:41,7499.96,USD,Bank Transfer,PROD_9971,Software License,2,Refund,ECommerce_API,2025-10-21 22:12:41
TXN_002763,CUST_0253,2025-10-21 22:12:41,5390.2,USD,Invoice,PROD_4412,Training,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002764,CUST_0253,2025-09-15 22:12:41,10000.64,USD,Invoice,PROD_3304,Training,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002765,CUST_0253,2025-08-14 22:12:41,8874.67,USD,Invoice,PROD_8681,Support Package,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002766,CUST_0253,2025-09-22 22:12:41,11706.13,USD,Credit Card,PROD_2371,Training,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002767,CUST_0253,2025-08-21 22:12:41,5448.55,USD,Credit Card,PROD_2875,Support Package,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002768,CUST_0253,2025-08-07 22:12:41,6558.93,USD,Bank Transfer,PROD_6190,Add-on Module,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002769,CUST_0253,2025-10-13 22:12:41,7911.53,USD,Credit Card,PROD_6279,Software License,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002770,CUST_0253,2025-09-20 22:12:41,8832.66,USD,Bank Transfer,PROD_4183,Consulting,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002771,CUST_0253,2025-08-15 22:12:41,6919.22,USD,Invoice,PROD_9780,Add-on Module,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002772,CUST_0253,2025-09-20 22:12:41,5460.45,USD,Credit Card,PROD_2508,Support Package,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002773,CUST_0253,2025-09-19 22:12:41,9354.03,USD,Credit Card,PROD_2702,Consulting,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002774,CUST_0253,2025-08-20 22:12:41,8998.33,USD,Bank Transfer,PROD_1742,Software License,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002775,CUST_0254,2025-08-15 22:12:41,3213.96,USD,Credit Card,PROD_8440,Training,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002776,CUST_0254,2025-08-30 22:12:41,6234.67,USD,Bank Transfer,PROD_4242,Software License,2,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_002777,CUST_0254,2025-10-12 22:12:41,5988.35,USD,Credit Card,PROD_4214,Training,2,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_002778,CUST_0254,2025-08-31 22:12:41,4610.91,USD,Credit Card,PROD_9228,Support Package,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002779,CUST_0254,2025-09-09 22:12:41,4538.18,USD,Invoice,PROD_3262,Training,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002780,CUST_0254,2025-09-15 22:12:41,5169.07,USD,Bank Transfer,PROD_1447,Software License,3,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_002781,CUST_0254,2025-08-30 22:12:41,3286.53,USD,Bank Transfer,PROD_6238,Software License,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002782,CUST_0254,2025-08-07 22:12:41,4472.27,USD,Bank Transfer,PROD_7583,Software License,1,Upgrade,ECommerce_API,2025-10-21 22:12:41
TXN_002783,CUST_0254,2025-09-20 22:12:41,1570.31,USD,Credit Card,PROD_3238,Add-on Module,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002784,CUST_0254,2025-10-17 22:12:41,5597.76,USD,Credit Card,PROD_3137,Training,2,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_002785,CUST_0254,2025-07-28 22:12:41,2356.02,USD,Credit Card,PROD_1451,Training,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002786,CUST_0254,2025-07-29 22:12:41,6431.43,USD,Bank Transfer,PROD_4403,Software License,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002787,CUST_0254,2025-08-14 22:12:41,3993.37,USD,Credit Card,PROD_4732,Support Package,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002788,CUST_0254,2025-09-29 22:12:41,4150.88,USD,Credit Card,PROD_2912,Add-on Module,4,Upgrade,Billing_Platform,2025-10-21 22:12:41
TXN_002789,CUST_0254,2025-10-01 22:12:41,3597.64,USD,Credit Card,PROD_7745,Add-on Module,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002790,CUST_0254,2025-09-15 22:12:41,4049.33,USD,Credit Card,PROD_7549,Support Package,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002791,CUST_0254,2025-09-13 22:12:41,6318.56,USD,Bank Transfer,PROD_9388,Consulting,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002792,CUST_0254,2025-08-28 22:12:41,1124.29,USD,Credit Card,PROD_6842,Support Package,1,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_002793,CUST_0254,2025-08-27 22:12:41,6130.32,USD,Bank Transfer,PROD_6906,Consulting,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002794,CUST_0254,2025-08-03 22:12:41,4881.8,USD,Bank Transfer,PROD_2509,Support Package,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002795,CUST_0254,2025-07-25 22:12:41,2827.36,USD,Credit Card,PROD_6447,Consulting,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002796,CUST_0254,2025-10-13 22:12:41,3002.49,USD,Credit Card,PROD_5035,Consulting,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002797,CUST_0254,2025-08-17 22:12:41,6661.44,USD,Credit Card,PROD_5367,Consulting,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002798,CUST_0254,2025-09-04 22:12:41,3175.09,USD,Credit Card,PROD_3609,Consulting,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002799,CUST_0254,2025-08-26 22:12:41,2898.72,USD,Bank Transfer,PROD_6206,Training,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002800,CUST_0254,2025-09-22 22:12:41,5944.62,USD,Credit Card,PROD_7680,Add-on Module,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002801,CUST_0254,2025-08-01 22:12:41,4882.51,USD,Invoice,PROD_5093,Add-on Module,5,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_002802,CUST_0254,2025-09-14 22:12:41,3185.17,USD,Credit Card,PROD_3469,Consulting,4,Refund,ECommerce_API,2025-10-21 22:12:41
TXN_002803,CUST_0254,2025-10-08 22:12:41,4720.38,USD,Credit Card,PROD_7854,Software License,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002804,CUST_0254,2025-08-02 22:12:41,3068.39,USD,Bank Transfer,PROD_5695,Support Package,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002805,CUST_0254,2025-08-12 22:12:41,5896.1,USD,Credit Card,PROD_1428,Consulting,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002806,CUST_0254,2025-10-09 22:12:41,5843.64,USD,Credit Card,PROD_8706,Add-on Module,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002807,CUST_0254,2025-08-01 22:12:41,5139.74,USD,Credit Card,PROD_2264,Add-on Module,5,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_002808,CUST_0254,2025-10-09 22:12:41,4913.24,USD,Credit Card,PROD_7449,Support Package,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002809,CUST_0254,2025-07-30 22:12:41,6774.19,USD,Credit Card,PROD_1378,Consulting,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002810,CUST_0254,2025-09-25 22:12:41,4431.92,USD,Bank Transfer,PROD_3720,Consulting,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002811,CUST_0254,2025-10-09 22:12:41,2860.8,USD,Credit Card,PROD_1312,Add-on Module,4,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_002812,CUST_0254,2025-10-04 22:12:41,5030.0,USD,Credit Card,PROD_3159,Training,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002813,CUST_0254,2025-09-15 22:12:41,7206.15,USD,Credit Card,PROD_8242,Support Package,5,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_002814,CUST_0254,2025-09-28 22:12:41,3083.01,USD,Credit Card,PROD_3694,Training,2,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_002815,CUST_0254,2025-07-24 22:12:41,3951.7,USD,Credit Card,PROD_4133,Consulting,2,Refund,Sales_System,2025-10-21 22:12:41
TXN_002816,CUST_0255,2025-04-25 22:12:41,289.11,USD,PayPal,PROD_7478,Add-on Module,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002817,CUST_0255,2025-07-16 22:12:41,252.85,USD,Credit Card,PROD_7776,Software License,1,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002818,CUST_0256,2025-08-16 22:12:41,263.34,USD,Credit Card,PROD_1419,Add-on Module,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002819,CUST_0256,2025-08-09 22:12:41,499.03,USD,PayPal,PROD_2817,Support Package,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002820,CUST_0256,2025-09-15 22:12:41,633.24,USD,Bank Transfer,PROD_1451,Software License,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002821,CUST_0256,2025-08-27 22:12:41,395.34,USD,PayPal,PROD_1555,Support Package,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002822,CUST_0256,2025-09-09 22:12:41,272.11,USD,Credit Card,PROD_7869,Training,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002823,CUST_0256,2025-08-10 22:12:41,199.87,USD,PayPal,PROD_5611,Training,5,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_002824,CUST_0256,2025-08-16 22:12:41,402.27,USD,Credit Card,PROD_2165,Training,1,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_002825,CUST_0257,2025-10-17 22:12:41,7458.47,USD,Credit Card,PROD_7561,Training,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002826,CUST_0257,2025-09-15 22:12:41,6401.68,USD,Bank Transfer,PROD_1779,Add-on Module,1,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_002827,CUST_0257,2025-07-30 22:12:41,5598.93,USD,Invoice,PROD_7835,Support Package,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002828,CUST_0257,2025-10-06 22:12:41,4612.47,USD,Bank Transfer,PROD_2185,Add-on Module,1,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_002829,CUST_0257,2025-08-05 22:12:41,3767.16,USD,Credit Card,PROD_4286,Training,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002830,CUST_0257,2025-08-18 22:12:41,7006.1,USD,Invoice,PROD_3554,Training,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002831,CUST_0257,2025-09-25 22:12:41,7138.92,USD,Credit Card,PROD_8832,Software License,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002832,CUST_0257,2025-07-28 22:12:41,3004.77,USD,Credit Card,PROD_9905,Add-on Module,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002833,CUST_0257,2025-10-14 22:12:41,8275.32,USD,Credit Card,PROD_2415,Consulting,1,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_002834,CUST_0257,2025-10-07 22:12:41,6567.92,USD,Credit Card,PROD_6069,Support Package,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002835,CUST_0257,2025-10-04 22:12:41,7955.54,USD,Credit Card,PROD_9532,Consulting,1,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002836,CUST_0257,2025-07-30 22:12:41,3347.0,USD,Credit Card,PROD_9742,Software License,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002837,CUST_0257,2025-08-02 22:12:41,3307.17,USD,Credit Card,PROD_2230,Support Package,4,Refund,Sales_System,2025-10-21 22:12:41
TXN_002838,CUST_0257,2025-09-24 22:12:41,5352.57,USD,Invoice,PROD_7235,Consulting,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002839,CUST_0257,2025-08-28 22:12:41,6448.1,USD,Credit Card,PROD_2305,Software License,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002840,CUST_0257,2025-08-01 22:12:41,8622.46,USD,Bank Transfer,PROD_7208,Add-on Module,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002841,CUST_0257,2025-08-09 22:12:41,6789.81,USD,Invoice,PROD_2949,Support Package,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002842,CUST_0257,2025-09-15 22:12:41,5195.05,USD,Invoice,PROD_6497,Software License,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002843,CUST_0257,2025-09-09 22:12:41,3877.76,USD,Credit Card,PROD_4039,Add-on Module,4,Upgrade,ECommerce_API,2025-10-21 22:12:41
TXN_002844,CUST_0257,2025-10-13 22:12:41,7670.47,USD,Bank Transfer,PROD_6294,Training,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002845,CUST_0257,2025-07-30 22:12:41,3981.41,USD,Bank Transfer,PROD_6952,Training,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002846,CUST_0257,2025-08-20 22:12:41,8340.25,USD,Bank Transfer,PROD_5520,Software License,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002847,CUST_0257,2025-08-15 22:12:41,5124.95,USD,Invoice,PROD_5625,Training,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002848,CUST_0257,2025-08-10 22:12:41,8276.57,USD,Invoice,PROD_1501,Add-on Module,2,Upgrade,ECommerce_API,2025-10-21 22:12:41
TXN_002849,CUST_0257,2025-10-08 22:12:41,6744.18,USD,Bank Transfer,PROD_7584,Training,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002850,CUST_0257,2025-09-05 22:12:41,5372.7,USD,Credit Card,PROD_4018,Add-on Module,3,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_002851,CUST_0257,2025-08-01 22:12:41,4729.92,USD,Bank Transfer,PROD_3183,Consulting,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002852,CUST_0257,2025-09-05 22:12:41,5029.94,USD,Bank Transfer,PROD_1130,Software License,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002853,CUST_0257,2025-10-19 22:12:41,6322.93,USD,Bank Transfer,PROD_5496,Software License,3,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_002854,CUST_0257,2025-09-23 22:12:41,5732.66,USD,Credit Card,PROD_7897,Consulting,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002855,CUST_0257,2025-09-18 22:12:41,4604.84,USD,Credit Card,PROD_2681,Add-on Module,4,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_002856,CUST_0257,2025-10-21 22:12:41,5324.56,USD,Invoice,PROD_1966,Consulting,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002857,CUST_0257,2025-09-17 22:12:41,5735.05,USD,Invoice,PROD_3305,Software License,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002858,CUST_0257,2025-08-22 22:12:41,2024.8,USD,Bank Transfer,PROD_2994,Support Package,5,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_002859,CUST_0257,2025-07-29 22:12:41,6373.1,USD,Credit Card,PROD_3965,Support Package,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002860,CUST_0258,2025-08-27 22:12:41,50.21,USD,Credit Card,PROD_5868,Support Package,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002861,CUST_0259,2025-10-17 22:12:41,594.73,USD,PayPal,PROD_2897,Add-on Module,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002862,CUST_0259,2025-09-04 22:12:41,449.05,USD,PayPal,PROD_6685,Software License,1,Refund,Sales_System,2025-10-21 22:12:41
TXN_002863,CUST_0259,2025-10-18 22:12:41,419.98,USD,PayPal,PROD_8258,Training,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002864,CUST_0259,2025-09-30 22:12:41,539.59,USD,PayPal,PROD_1125,Add-on Module,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002865,CUST_0259,2025-09-14 22:12:41,715.95,USD,Credit Card,PROD_1670,Training,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002866,CUST_0259,2025-08-23 22:12:41,1442.26,USD,Credit Card,PROD_1281,Software License,2,Refund,Billing_Platform,2025-10-21 22:12:41
TXN_002867,CUST_0259,2025-10-18 22:12:41,765.91,USD,PayPal,PROD_6397,Software License,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002868,CUST_0259,2025-09-13 22:12:41,957.87,USD,Credit Card,PROD_9364,Training,2,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_002869,CUST_0259,2025-07-30 22:12:41,1018.64,USD,Credit Card,PROD_8440,Consulting,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002870,CUST_0259,2025-08-02 22:12:41,945.14,USD,Credit Card,PROD_9354,Software License,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002871,CUST_0260,2025-06-27 22:12:41,23.5,USD,PayPal,PROD_1408,Consulting,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002872,CUST_0261,2025-08-08 22:12:41,272.77,USD,PayPal,PROD_8284,Support Package,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002873,CUST_0261,2025-09-21 22:12:41,610.37,USD,PayPal,PROD_6225,Consulting,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002874,CUST_0261,2025-08-12 22:12:41,655.82,USD,Credit Card,PROD_6014,Training,4,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_002875,CUST_0261,2025-10-19 22:12:41,210.59,USD,Credit Card,PROD_1010,Training,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002876,CUST_0261,2025-08-05 22:12:41,294.62,USD,Bank Transfer,PROD_6886,Add-on Module,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002877,CUST_0261,2025-08-16 22:12:41,389.56,USD,PayPal,PROD_2092,Add-on Module,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002878,CUST_0261,2025-10-15 22:12:41,302.21,USD,Credit Card,PROD_8411,Consulting,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002879,CUST_0261,2025-09-04 22:12:41,489.81,USD,Credit Card,PROD_3357,Software License,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002880,CUST_0261,2025-08-29 22:12:41,332.35,USD,Credit Card,PROD_2132,Support Package,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002881,CUST_0261,2025-08-07 22:12:41,701.48,USD,PayPal,PROD_1335,Software License,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002882,CUST_0261,2025-09-16 22:12:41,577.15,USD,Credit Card,PROD_7517,Consulting,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002883,CUST_0261,2025-09-17 22:12:41,452.38,USD,Credit Card,PROD_1149,Consulting,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002884,CUST_0262,2025-06-22 22:12:41,185.17,USD,PayPal,PROD_9393,Training,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002885,CUST_0262,2025-02-07 22:12:41,188.52,USD,Credit Card,PROD_6043,Software License,4,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_002886,CUST_0263,2025-09-01 22:12:41,281.98,USD,PayPal,PROD_8512,Training,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002887,CUST_0263,2025-08-08 22:12:41,256.3,USD,Bank Transfer,PROD_7206,Consulting,2,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_002888,CUST_0263,2025-10-01 22:12:41,347.36,USD,Credit Card,PROD_4488,Training,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002889,CUST_0263,2025-07-29 22:12:41,427.14,USD,Credit Card,PROD_3970,Training,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002890,CUST_0263,2025-10-11 22:12:41,353.56,USD,Credit Card,PROD_4708,Add-on Module,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002891,CUST_0263,2025-09-16 22:12:41,178.83,USD,Credit Card,PROD_4011,Support Package,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002892,CUST_0263,2025-08-03 22:12:41,257.66,USD,PayPal,PROD_5841,Consulting,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002893,CUST_0263,2025-08-06 22:12:41,331.87,USD,Credit Card,PROD_7672,Support Package,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002894,CUST_0263,2025-08-13 22:12:41,331.7,USD,Bank Transfer,PROD_4944,Support Package,1,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002895,CUST_0263,2025-09-29 22:12:41,540.25,USD,PayPal,PROD_1081,Consulting,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002896,CUST_0263,2025-09-23 22:12:41,198.28,USD,Bank Transfer,PROD_2984,Training,1,Upgrade,Billing_Platform,2025-10-21 22:12:41
TXN_002897,CUST_0263,2025-08-07 22:12:41,390.89,USD,Credit Card,PROD_6870,Software License,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002898,CUST_0263,2025-09-28 22:12:41,491.03,USD,Credit Card,PROD_1798,Consulting,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002899,CUST_0263,2025-08-09 22:12:41,570.69,USD,Credit Card,PROD_4697,Support Package,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002900,CUST_0263,2025-08-05 22:12:41,298.23,USD,Credit Card,PROD_1355,Add-on Module,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002901,CUST_0264,2025-09-03 22:12:41,460.35,USD,Credit Card,PROD_5600,Training,4,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_002902,CUST_0264,2025-08-19 22:12:41,469.78,USD,Credit Card,PROD_6064,Training,3,Upgrade,Billing_Platform,2025-10-21 22:12:41
TXN_002903,CUST_0264,2025-08-25 22:12:41,424.73,USD,Credit Card,PROD_5680,Add-on Module,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_002904,CUST_0264,2025-09-24 22:12:41,389.3,USD,Credit Card,PROD_8679,Support Package,1,Upgrade,ECommerce_API,2025-10-21 22:12:41
TXN_002905,CUST_0264,2025-08-14 22:12:41,453.67,USD,PayPal,PROD_8226,Training,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_002906,CUST_0264,2025-09-15 22:12:41,96.42,USD,PayPal,PROD_2937,Consulting,1,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_002907,CUST_0264,2025-09-14 22:12:41,483.29,USD,Bank Transfer,PROD_2710,Training,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_002908,CUST_0264,2025-07-28 22:12:41,416.39,USD,Credit Card,PROD_8012,Consulting,4,Upgrade,ECommerce_API,2025-10-21 22:12:41
